Code,Location,Site,Day,Month,Year,Depth,Replicate,Acanthastrea,Acropora,Alveopora,Astreopora,Caulastraea,Cladopsammia,Coscinaraea,Ctenactis,Cycloseris,Cyphastrea,Diploastrea,Dipsastraea,Echinophyllia,Echinopora,Euphyllia,Favites,Fungia,Galaxea,Goniastrea,Goniopora,Heliofungia,Heliopora,Herpolitha,Hydnophora,Isopora,Leptastrea,Leptoria,Leptoseris,Lithophyllon,Lobactis,Lobophyllia,Madracis,Merulina,Micromussa,Millepora,Montipora,Mycedium,Oulastrea,Oulophyllia,Oxypora,Pachyseris,Pavona,Pectinia,Physogyra,Platygyra,Plerogyra,Plesiastrea,Pleuractis,Pocillopora,Podabacia,Polyphyllia,Porites,Psammocora,Pseudosiderastrea,Scapophyllia,Stylocoeniella,Trachyphyllia,Tubastraea,Turbinaria,Unknown,Total
HP-E-D3-1986-5-16-T2,Hantu Patch,HP-E,16,5,1986,3,2,0,0,0,0,0,0,0,0,0,18,0,0,0,220,0,25,0,15,47,0,0,0,0,3,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,60,142,0,235,46,141,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1121
HP-E-D3-1986-5-16-T3,Hantu Patch,HP-E,16,5,1986,3,3,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,25,7,24,0,25,0,0,0,15,0,0,0,0,15,18,0,0,237,0,0,0,0,0,0,20,0,160,295,0,5,0,0,0,0,10,0,25,0,0,0,0,0,0,0,0,1111
HP-E-D3-1986-5-16-T4,Hantu Patch,HP-E,16,5,1986,3,4,0,0,0,0,0,0,0,0,0,10,0,30,0,0,0,50,0,90,10,90,0,0,0,0,0,0,0,0,0,0,20,0,350,0,0,5,0,0,0,0,50,130,80,0,55,0,0,0,0,10,0,20,0,0,0,0,0,0,25,0,1025
HP-E-D3-1986-5-16-T5,Hantu Patch,HP-E,16,5,1986,3,5,0,0,0,15,0,0,0,0,0,0,0,0,15,0,40,0,34,50,0,170,0,0,0,234,0,0,0,0,0,0,0,0,205,0,0,104,0,0,0,0,70,70,225,70,91,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,1438
HP-E-D0-1989-3-20-T1,Hantu Patch,HP-E,20,3,1989,0,1,0,0,0,20,0,0,0,5,0,10,115,16,0,0,0,0,12,0,152,0,0,0,0,0,0,0,0,0,8,0,0,0,112,0,0,0,0,0,0,0,0,295,71,0,16,68,0,21,0,0,0,29,0,0,0,0,0,0,0,0,950
HP-E-D0-1989-3-20-T2,Hantu Patch,HP-E,20,3,1989,0,2,0,0,0,0,0,0,0,0,0,21,0,15,0,40,0,0,50,5,0,0,0,0,0,8,0,0,0,0,27,0,0,0,46,0,0,0,0,0,0,22,0,108,52,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402
HP-E-D0-1989-3-20-T3,Hantu Patch,HP-E,20,3,1989,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,60,0,0,28,0,27,22,0,0,0,0,0,0,0,0,19,0,0,0,131,0,0,114,0,0,0,11,0,0,39,0,0,91,0,0,0,46,0,0,0,0,0,0,0,0,0,0,595
HP-E-D0-1989-3-20-T4,Hantu Patch,HP-E,20,3,1989,0,4,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,20,0,65,12,0,0,0,0,0,0,0,0,0,0,15,0,97,0,0,0,0,0,0,0,15,180,65,0,0,395,0,15,0,0,0,20,0,0,0,0,0,0,0,0,949
HP-E-D0-1989-3-20-T5,Hantu Patch,HP-E,20,3,1989,0,5,0,0,0,0,0,0,0,0,0,60,0,10,0,280,0,0,30,46,15,130,0,0,0,70,0,0,0,0,0,0,0,0,200,0,0,121,0,0,0,30,0,20,207,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1229
HP-E-D3-1992-2-25-T1,Hantu Patch,HP-E,25,2,1992,3,1,0,0,0,0,0,0,0,0,0,27,0,0,77,101,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,0,0,74,0,0,0,24,0,0,80,64,0,153,0,43,75,0,10,0,0,0,33,0,0,17,0,0,0,0,0,811
HP-E-D3-1992-2-25-T2,Hantu Patch,HP-E,25,2,1992,3,2,0,0,0,0,0,0,0,9,0,22,0,0,16,0,22,0,51,17,0,75,0,0,0,0,0,0,0,0,35,0,0,0,24,0,0,64,0,0,0,17,0,0,239,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665
HP-E-D3-1992-2-25-T3,Hantu Patch,HP-E,25,2,1992,3,3,0,0,0,80,0,0,0,0,0,0,0,41,0,112,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,43,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386
HP-E-D3-1992-2-25-T4,Hantu Patch,HP-E,25,2,1992,3,4,0,0,0,0,0,0,0,0,6,11,0,77,0,6,0,11,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,98,0,96,0,0,21,0,0,0,9,0,12,0,0,0,0,0,0,0,0,445
HP-E-D3-1992-2-25-T5,Hantu Patch,HP-E,25,2,1992,3,5,0,0,0,0,0,0,0,0,0,0,0,93,12,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,11,0,0,66,0,0,197,0,0,0,0,0,0,0,0,21,0,0,0,0,0,494
HP-E-D6-1992-2-25-T1,Hantu Patch,HP-E,25,2,1992,6,1,0,0,0,0,0,0,0,0,0,4,0,10,0,21,0,50,5,0,0,0,12,0,0,0,0,0,0,0,12,0,0,0,30,0,0,0,0,0,0,37,0,8,167,0,0,7,0,13,0,10,0,0,0,0,0,0,0,0,0,0,386
HP-E-D6-1992-2-25-T2,Hantu Patch,HP-E,25,2,1992,6,2,0,0,0,0,0,0,0,0,0,8,0,21,19,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,27,0,0,0,57,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259
HP-E-D6-1992-2-25-T3,Hantu Patch,HP-E,25,2,1992,6,3,0,0,0,0,0,0,0,16,0,0,0,40,85,0,0,11,24,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,55,14,9,146,0,0,46,0,7,0,0,0,0,0,0,0,0,0,0,0,0,521
HP-E-D6-1992-2-25-T4,Hantu Patch,HP-E,25,2,1992,6,4,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,56,0,0,0,0,0,0,0,24,28,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207
HP-E-D6-1992-2-25-T5,Hantu Patch,HP-E,25,2,1992,6,5,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,101,0,13,0,0,52,0,0,0,27,0,42,0,0,0,0,0,0,0,0,270
HP-E-D10-1992-2-25-T2,Hantu Patch,HP-E,25,2,1992,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HP-E-D10-1992-2-25-T4,Hantu Patch,HP-E,25,2,1992,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
HP-E-D10-1992-2-25-T5,Hantu Patch,HP-E,25,2,1992,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
HP-E-D0-1992-2-26-T1,Hantu Patch,HP-E,26,2,1992,0,1,0,0,0,0,0,0,0,0,0,72,0,0,0,28,0,0,13,47,36,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,55,0,0,0,37,0,110,101,0,0,157,0,0,0,0,0,0,0,0,23,0,0,0,0,0,772
HP-E-D0-1992-2-26-T2,Hantu Patch,HP-E,26,2,1992,0,2,0,0,0,0,0,0,0,0,0,79,0,22,0,0,0,12,0,0,31,0,0,0,0,17,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,47,0,17,82,0,0,44,0,0,0,37,0,0,0,0,16,0,0,0,0,0,424
HP-E-D0-1992-2-26-T3,Hantu Patch,HP-E,26,2,1992,0,3,0,0,0,0,0,0,0,0,0,13,196,50,0,43,0,124,10,0,52,0,0,0,0,0,0,0,0,0,38,0,0,0,45,0,0,0,0,0,0,192,9,0,36,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,831
HP-E-D0-1992-2-26-T4,Hantu Patch,HP-E,26,2,1992,0,4,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,208,0,0,0,17,0,0,55,46,330,183,0,27,245,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1238
HP-E-D0-1992-2-26-T5,Hantu Patch,HP-E,26,2,1992,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,12,0,0,0,25,0,35,59,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
HP-W-D3-2016-12-9-T1,Hantu Patch,HP-W,9,12,2016,3,1,0,11,0,13,0,0,0,0,0,49,0,15,0,0,0,2,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200
HP-W-D3-2016-12-9-T2,Hantu Patch,HP-W,9,12,2016,3,2,0,0,0,0,0,0,0,0,0,57,3,0,80,0,0,12,0,0,0,15,0,0,0,0,0,0,0,0,0,0,15,0,37,0,0,0,0,0,0,0,139,0,114,19,17,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,517
HP-W-D3-2016-12-9-T3,Hantu Patch,HP-W,9,12,2016,3,3,0,0,0,0,0,0,0,0,0,14,0,0,92,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,15,0,0,0,46,0,149,0,32,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,379
HP-W-D3-2016-12-9-T4,Hantu Patch,HP-W,9,12,2016,3,4,0,0,0,0,0,0,0,0,0,16,0,41,57,0,0,13,0,0,17,35,0,0,0,2,0,0,0,0,13,0,5,0,7,0,0,0,22,0,0,0,24,0,63,0,0,0,0,0,0,41,0,24,0,0,0,0,0,0,0,0,380
HP-W-D3-2016-12-9-T5,Hantu Patch,HP-W,9,12,2016,3,5,0,0,0,55,0,0,0,10,0,10,0,13,5,0,0,67,0,0,15,0,0,0,0,10,0,0,0,0,14,0,72,0,88,0,0,0,0,0,0,0,103,65,66,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,668
HP-W-D0-1988-9-12-T1,Hantu Patch,HP-W,12,9,1988,0,1,0,0,0,30,0,0,0,0,0,0,0,40,40,40,10,60,40,40,0,0,0,0,0,30,0,0,0,0,30,0,0,0,60,0,0,90,0,0,0,0,0,30,100,0,40,0,0,10,0,0,0,60,0,0,0,0,0,0,0,0,750
HP-W-D0-1988-9-12-T2,Hantu Patch,HP-W,12,9,1988,0,2,0,0,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,20,0,0,30,0,0,0,0,0,0,60,0,155,0,0,40,0,0,0,0,30,150,475,0,200,40,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1580
HP-W-D0-1988-9-12-T3,Hantu Patch,HP-W,12,9,1988,0,3,0,0,0,0,0,0,0,20,0,0,0,0,120,30,0,60,0,0,0,0,0,0,0,130,0,0,0,0,20,0,0,0,295,0,0,80,0,0,0,0,60,310,365,0,0,120,0,0,0,0,0,80,0,0,0,0,0,0,0,0,1690
HP-W-D0-1988-9-12-T4,Hantu Patch,HP-W,12,9,1988,0,4,0,0,0,0,0,0,0,40,0,0,0,0,30,80,0,0,10,0,0,0,0,0,0,130,0,0,0,0,30,0,0,0,260,0,0,60,0,0,0,120,0,280,180,0,70,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,1530
HP-W-D0-1988-9-12-T5,Hantu Patch,HP-W,12,9,1988,0,5,0,0,0,0,0,0,0,0,0,0,0,20,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,150,0,0,40,0,0,0,164,0,0,120,0,20,0,0,20,0,60,0,20,0,0,0,0,0,0,0,0,1464
HP-W-D6-1988-9-12-T1,Hantu Patch,HP-W,12,9,1988,6,1,0,0,0,0,0,0,0,0,0,40,0,0,0,80,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,20,0,0,30,0,30,0,0,0,100,0,0,0,0,0,0,0,0,525
HP-W-D6-1988-9-12-T2,Hantu Patch,HP-W,12,9,1988,6,2,0,0,0,0,0,0,0,0,0,140,0,20,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,40,0,0,0,180,0,0,0,0,0,0,0,0,420
HP-W-D6-1988-9-12-T3,Hantu Patch,HP-W,12,9,1988,6,3,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,60,30,0,0,0,10,0,30,0,0,0,35,0,0,0,0,0,0,0,60,295
HP-W-D6-1988-9-12-T4,Hantu Patch,HP-W,12,9,1988,6,4,0,0,0,0,0,0,0,0,0,0,0,0,10,55,0,50,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,30,60,0,0,0,0,70,20,0,0,0,0,10,0,0,0,45,0,0,0,0,0,0,0,0,380
HP-W-D6-1988-9-12-T5,Hantu Patch,HP-W,12,9,1988,6,5,0,0,0,0,0,0,0,0,0,20,0,60,0,70,0,0,0,0,0,0,0,0,40,0,0,0,0,0,30,0,20,0,0,0,0,0,0,0,0,0,30,110,210,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,630
HP-W-D10-1987-5-18-T1,Hantu Patch,HP-W,18,5,1987,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,50
HP-W-D10-1987-5-18-T2,Hantu Patch,HP-W,18,5,1987,10,2,0,0,0,0,0,0,0,0,0,0,0,704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,899
HP-W-D10-1987-5-18-T3,Hantu Patch,HP-W,18,5,1987,10,3,0,0,0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
HP-W-D10-1987-5-18-T4,Hantu Patch,HP-W,18,5,1987,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
HP-W-D10-1987-5-18-T5,Hantu Patch,HP-W,18,5,1987,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
HP-W-D3-1986-6-19-T1,Hantu Patch,HP-W,19,6,1986,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1389,0,0,0,0,25,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449
HP-W-D3-1986-6-19-T2,Hantu Patch,HP-W,19,6,1986,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,262,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,527
HP-W-D3-1986-6-19-T3,Hantu Patch,HP-W,19,6,1986,3,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,20,0,28,0,0,0,30,0,0,49,0,0,0,0,0,0,0,0,279
HP-W-D3-1986-6-19-T4,Hantu Patch,HP-W,19,6,1986,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,65,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,545
HP-W-D3-1986-6-19-T5,Hantu Patch,HP-W,19,6,1986,3,5,0,0,0,0,0,0,0,0,0,0,0,15,0,50,0,0,0,15,0,15,0,0,0,65,0,0,0,0,0,0,0,0,60,0,0,240,0,0,0,0,0,0,50,0,10,0,0,0,20,0,0,34,0,0,0,0,0,0,0,0,574
HP-W-D3-1992-2-24-T1,Hantu Patch,HP-W,24,2,1992,3,1,0,0,0,0,0,0,11,30,0,0,0,0,175,0,0,0,12,0,66,0,0,0,0,18,0,0,0,0,57,0,19,0,49,0,0,0,32,0,0,52,35,16,208,0,0,15,0,22,0,16,0,114,63,0,0,0,0,0,0,0,1010
HP-W-D3-1992-2-24-T2,Hantu Patch,HP-W,24,2,1992,3,2,0,0,0,0,0,0,0,0,0,0,0,8,50,0,0,11,10,0,22,8,0,0,0,44,0,0,0,0,67,0,0,0,43,0,0,0,0,0,0,231,0,30,335,0,0,0,0,12,0,108,0,56,36,0,0,0,0,0,0,0,1071
HP-W-D3-1992-2-24-T3,Hantu Patch,HP-W,24,2,1992,3,3,0,0,0,0,0,0,0,34,0,0,0,0,42,190,17,61,88,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,0,34,0,0,0,54,118,27,135,0,0,0,0,0,0,25,0,0,22,0,0,0,0,0,0,0,1000
HP-W-D3-1992-2-24-T4,Hantu Patch,HP-W,24,2,1992,3,4,0,0,0,0,0,0,0,45,0,0,0,0,100,34,33,13,81,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,115,94,0,171,0,0,31,0,0,0,74,0,0,22,0,0,0,0,0,0,0,984
HP-W-D3-1992-2-24-T5,Hantu Patch,HP-W,24,2,1992,3,5,0,0,0,0,0,0,0,0,0,0,0,0,92,0,43,22,33,240,31,8,0,0,0,9,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,55,90,8,87,0,0,0,0,0,0,13,0,0,7,0,10,0,0,0,0,0,774
HP-W-D6-1992-2-24-T1,Hantu Patch,HP-W,24,2,1992,6,1,0,0,0,98,0,0,0,29,0,36,0,0,0,0,0,0,33,0,0,0,0,0,22,8,0,0,0,0,70,0,0,0,5,0,0,103,0,0,0,49,109,27,145,0,0,18,0,0,0,0,0,45,0,0,28,0,0,0,0,0,825
HP-W-D6-1992-2-24-T2,Hantu Patch,HP-W,24,2,1992,6,2,0,0,0,20,0,0,0,82,0,5,0,0,59,0,17,0,10,0,35,0,0,0,12,0,0,0,0,0,65,0,0,0,0,0,0,15,0,0,0,0,71,22,217,0,0,39,0,0,0,0,0,20,0,0,82,0,0,0,0,0,771
HP-W-D6-1992-2-24-T3,Hantu Patch,HP-W,24,2,1992,6,3,0,0,0,0,0,0,0,33,0,23,0,16,243,0,0,0,18,22,33,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,22,17,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,628
HP-W-D6-1992-2-24-T4,Hantu Patch,HP-W,24,2,1992,6,4,0,0,0,0,0,0,0,23,0,0,0,8,148,0,0,0,0,18,0,10,0,0,15,0,0,0,0,0,46,0,0,0,0,0,0,0,42,0,0,133,13,34,116,0,0,0,0,10,0,85,0,23,0,0,19,0,0,0,0,0,743
HP-W-D6-1992-2-24-T5,Hantu Patch,HP-W,24,2,1992,6,5,0,25,0,0,0,0,0,32,0,14,0,21,20,24,0,0,0,41,0,34,0,0,0,0,0,0,0,0,35,0,0,0,64,0,0,0,0,0,0,117,69,9,91,0,0,28,0,0,0,42,0,0,0,0,0,0,9,0,0,0,675
HP-W-D10-1992-2-24-T1,Hantu Patch,HP-W,24,2,1992,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
HP-W-D10-1992-2-24-T2,Hantu Patch,HP-W,24,2,1992,10,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,14,0,0,0,0,19,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,138
HP-W-D10-1992-2-24-T3,Hantu Patch,HP-W,24,2,1992,10,3,0,0,0,0,0,0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,39,0,26,0,0,0,0,0,0,0,0,122
HP-W-D10-1992-2-24-T4,Hantu Patch,HP-W,24,2,1992,10,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,11,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,76
HP-W-D10-1992-2-24-T5,Hantu Patch,HP-W,24,2,1992,10,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,22,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,103,0,0,0,0,18,0,0,0,30,0,0,0,0,0,0,0,0,207
HP-W-D0-1992-2-26-T1,Hantu Patch,HP-W,26,2,1992,0,1,0,251,0,0,0,0,0,13,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,125,0,0,0,0,12,0,0,0,75,0,0,239,0,0,0,0,0,15,134,0,0,0,0,0,0,0,0,57,163,0,0,0,0,0,0,0,1101
HP-W-D0-1992-2-26-T2,Hantu Patch,HP-W,26,2,1992,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,0,0,39,152,0,0,0,0,95,22,0,0,0,0,0,0,0,161,0,0,74,0,0,41,6,9,35,241,0,0,0,0,0,0,0,0,46,47,0,0,0,0,0,0,0,1411
HP-W-D0-1992-2-26-T3,Hantu Patch,HP-W,26,2,1992,0,3,0,0,0,0,0,0,0,0,0,0,0,19,0,585,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,30,0,0,0,0,55,156,159,0,0,0,0,0,0,0,0,29,33,0,54,0,0,0,0,0,1438
HP-W-D0-1992-2-26-T4,Hantu Patch,HP-W,26,2,1992,0,4,0,0,0,0,0,0,0,39,0,0,0,0,23,37,0,0,15,888,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,101,0,0,0,0,0,0,11,0,98,12,0,18,0,0,0,0,0,1428
HP-W-D0-1992-2-26-T5,Hantu Patch,HP-W,26,2,1992,0,5,0,0,0,0,0,0,0,0,0,0,0,26,49,77,24,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,19,0,0,38,0,0,386,91,0,8,0,0,0,0,0,0,195,0,0,45,0,0,0,0,0,1010
KU-NE-D3-2017-10-3-T1,Kusu,KU-NE,3,10,2017,3,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,157,0,0,0,0,0,0,11,0,18,0,0,0,0,0,0,185,0,0,0,0,0,0,162,0,749
KU-NE-D3-2017-10-3-T2,Kusu,KU-NE,3,10,2017,3,2,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,2,0,0,0,62,0,0,0,108,0,0,0,0,0,0,24,0,69,0,0,53,0,0,0,0,0,0,9,0,31,0,0,0,0,117,0,0,0,0,0,0,0,0,8,0,504
KU-NE-D3-2017-10-3-T3,Kusu,KU-NE,3,10,2017,3,3,26,0,0,0,0,0,0,35,0,0,0,62,0,0,0,23,0,6,36,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,23,0,0,0,0,0,0,25,0,321
KU-NE-D3-2017-10-3-T4,Kusu,KU-NE,3,10,2017,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,604
KU-NE-D3-2017-10-3-T5,Kusu,KU-NE,3,10,2017,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462
KU-NE-D3-2019-9-16-T1,Kusu,KU-NE,16,9,2019,3,1,0,0,0,0,0,0,0,0,0,0,30,5,0,10,0,0,0,0,0,8,0,0,0,253,0,0,0,0,0,0,19,0,7,0,0,4,0,0,0,0,0,15,29,0,76,0,0,0,0,50,0,0,129,0,0,0,0,0,0,0,635
KU-NE-D3-2019-9-16-T2,Kusu,KU-NE,16,9,2019,3,2,0,0,0,0,0,0,0,0,0,0,0,5,0,86,0,22,0,0,4,0,0,0,0,0,0,0,0,0,5,0,119,0,108,0,0,0,0,0,140,0,100,27,38,0,29,0,0,0,0,0,0,80,22,0,0,0,0,0,45,0,830
KU-NE-D3-2019-9-16-T3,Kusu,KU-NE,16,9,2019,3,3,0,0,0,0,0,0,0,0,0,0,0,0,16,138,0,42,0,0,0,17,0,0,0,0,0,0,0,0,0,0,40,0,153,0,0,0,14,0,0,0,114,0,38,0,36,0,0,0,0,87,0,20,0,0,0,0,0,0,0,0,715
KU-NE-D3-2019-9-16-T4,Kusu,KU-NE,16,9,2019,3,4,0,0,0,0,0,0,0,0,0,0,117,0,70,0,0,13,0,29,0,0,0,0,0,0,0,0,159,0,0,0,103,0,42,0,0,0,46,0,0,0,0,0,10,0,77,0,0,0,0,0,0,30,0,0,0,0,0,0,71,0,767
KU-NE-D3-2019-9-16-T5,Kusu,KU-NE,16,9,2019,3,5,0,65,0,0,0,0,0,0,0,0,15,31,0,81,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,97,0,50,0,0,104,0,0,0,0,0,0,28,0,46,0,0,0,20,5,0,0,0,0,0,0,0,0,30,0,627
